Thigh_left_length,Calf_left_length,Thigh_right_length,Calf_right_length,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.2511828848643808,0.24273375448331724,0.25006577736465996,0.24788136671322386,U12,MN8014,9.707065341994163,11.395667198684208,WPG,WPG,0.94,0.903,0.10793065520376124,0.331052486734482,16.477707850188253,62.36067341485002,0.9324024402140171,0.9412787837461364,d17816a0,16.896373924577276,568.8,6.3,29.7
0.2511828848643808,0.24273375448331724,0.25006577736465996,0.24788136671322386,U12,MN8014,9.707065341994163,11.395667198684208,WPG,WPG,0.94,0.903,0.10793065520376124,0.331052486734482,16.81449317192461,62.36067341485002,0.9324024402140171,0.9412787837461364,d17816a0,16.896373924577276,568.8,6.3,29.7
0.2511828848643808,0.24273375448331724,0.25006577736465996,0.24788136671322386,U12,MN8014,9.707065341994163,11.395667198684208,WPG,WPG,0.94,0.903,0.10793065520376124,0.331052486734482,16.894360719341837,62.36067341485002,0.9324024402140171,0.9412787837461364,d17816a0,16.896373924577276,568.8,6.3,29.7
0.2511828848643808,0.24273375448331724,0.25006577736465996,0.24788136671322386,U12,MN8014,9.707065341994163,11.395667198684208,WPG,WPG,0.94,0.903,0.10793065520376124,0.331052486734482,16.92884314607119,62.36067341485002,0.9324024402140171,0.9412787837461364,d17816a0,16.896373924577276,568.8,6.3,29.7
0.23996488905611002,0.2484169666877592,0.2361433665708056,0.23813180763924663,U12,MN8014,12.802815273126571,14.437720267652368,WPG,WPG,0.926,0.915,0.10788250070370556,0.3366368432737296,19.709962639672334,91.29723478336737,1.2759249472529701,1.2234046682208954,4c91ff51,26.46865102060761,566.2,3.2,32.5
0.23996488905611002,0.2484169666877592,0.2361433665708056,0.23813180763924663,U12,MN8014,12.802815273126571,14.437720267652368,WPG,WPG,0.926,0.915,0.10788250070370556,0.3366368432737296,17.660689839434642,91.29723478336737,1.2759249472529701,1.2234046682208954,4c91ff51,26.46865102060761,566.2,3.2,32.5
0.23996488905611002,0.2484169666877592,0.2361433665708056,0.23813180763924663,U12,MN8014,12.802815273126571,14.437720267652368,WPG,WPG,0.926,0.915,0.10788250070370556,0.3366368432737296,19.940044196883377,91.29723478336737,1.2759249472529701,1.2234046682208954,4c91ff51,26.46865102060761,566.2,3.2,32.5
0.23996488905611002,0.2484169666877592,0.2361433665708056,0.23813180763924663,U12,MN8014,12.802815273126571,14.437720267652368,WPG,WPG,0.926,0.915,0.10788250070370556,0.3366368432737296,19.83728788127612,91.29723478336737,1.2759249472529701,1.2234046682208954,4c91ff51,26.46865102060761,566.2,3.2,32.5
0.23996488905611002,0.2484169666877592,0.2361433665708056,0.23813180763924663,U12,MN8014,12.802815273126571,14.437720267652368,WPG,WPG,0.926,0.915,0.10788250070370556,0.3366368432737296,19.99879607118806,91.29723478336737,1.2759249472529701,1.2234046682208954,4c91ff51,26.46865102060761,566.2,3.2,32.5
0.30077852927197346,0.2456964174949575,0.25130868818474666,0.21559400149595123,MN8014,VT8020,10.254536312214935,5.202043993700136,CPG,SSPG,0.954,0.96,0.12321955044461916,0.3258998456974283,29.244499807250985,22.96451733882473,0.12323697912641293,0.7947456994127503,293fbd08,1.2032357956600777,435.8,6.3,20.7
0.30077852927197346,0.2456964174949575,0.25130868818474666,0.21559400149595123,MN8014,VT8020,10.254536312214935,5.202043993700136,CPG,SSPG,0.954,0.96,0.12321955044461916,0.3258998456974283,25.131030873030934,22.96451733882473,0.12323697912641293,0.7947456994127503,293fbd08,1.2032357956600777,435.8,6.3,20.7
0.30077852927197346,0.2456964174949575,0.25130868818474666,0.21559400149595123,MN8014,VT8020,10.254536312214935,5.202043993700136,CPG,SSPG,0.954,0.96,0.12321955044461916,0.3258998456974283,29.16339372384928,22.96451733882473,0.12323697912641293,0.7947456994127503,293fbd08,1.2032357956600777,435.8,6.3,20.7
0.30077852927197346,0.2456964174949575,0.25130868818474666,0.21559400149595123,MN8014,VT8020,10.254536312214935,5.202043993700136,CPG,SSPG,0.954,0.96,0.12321955044461916,0.3258998456974283,29.382151309208428,22.96451733882473,0.12323697912641293,0.7947456994127503,293fbd08,1.2032357956600777,435.8,6.3,20.7
0.30077852927197346,0.2456964174949575,0.25130868818474666,0.21559400149595123,MN8014,VT8020,10.254536312214935,5.202043993700136,CPG,SSPG,0.954,0.96,0.12321955044461916,0.3258998456974283,28.696174876721273,22.96451733882473,0.12323697912641293,0.7947456994127503,293fbd08,1.2032357956600777,435.8,6.3,20.7
0.2799517099940865,0.2476626461677675,0.2332140017306879,0.20450214138354303,MN8014,VT8020,10.994355162021417,5.079710915155885,CPG,CPG,0.951,0.955,0.10787586110908162,0.31228284725466193,34.098555763178574,27.146010766489965,0.18090662021893264,1.0315650805659777,c773eadc,0.390715834916632,497.2,3.9,30.5
