thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,ac1,ac2,ac3
0.15002859386897183,0.1505461793223275,U10,U10,6.0,6.0,SSPG,SSPG,0.074555039737406,0.5711094957860718,3.3299161456009547,-1.5164264784527413,6.0,203.9,5.4,49.3
0.15000012191711568,0.1507594695232978,U10,U10,6.0,6.0,SSPG,SSPG,0.074939184112741,0.591653539331833,3.5876243198833384,-1.4820171881767048,2.0,195.6,5.5,49.3
0.1500227848335286,0.1519507157844897,U10,U10,6.0,6.0,SSPG,SSPG,0.0742901455101701,0.5902808467608686,3.589304135048273,-1.4999939905980426,0.0,209.1,5.6,49.5
0.15004406913710097,0.1516785710160267,U10,U10,6.0,6.0,SSPG,SSPG,0.074362875800879,0.5930096731148742,4.0912378822000885,-1.4830680110304115,6.0,209.8,5.3,49.4
0.15000028261055254,0.1519816626857106,U10,U10,6.0,6.0,SSPG,SSPG,0.0743409553483713,0.5928872523047704,3.660807446810934,-1.4768832196107158,4.0,240.7,5.2,49.3
0.15003957323146241,0.1516969373950532,U10,U10,6.0,6.0,SSPG,SSPG,0.0746620029769038,0.596482689531086,3.71273086073944,-1.503132329755135,1.0,260.6,5.3,49.4
0.1500133509668763,0.151548366601833,U10,U10,6.0,6.0,SSPG,SSPG,0.0747659486722623,0.5963539492715897,3.684062636055752,-1.4589470890236775,2.0,244.3,5.5,49.6
0.15014025474335915,0.1508185068542879,U10,U10,6.0,6.0,SSPG,SSPG,0.0747877151459214,0.5953666700154194,4.160926125723733,-1.4611874400082665,3.0,222.6,5.3,49.4
0.15005188579685144,0.1517651564439042,U10,U10,6.0,6.0,SSPG,SSPG,0.0751510001097597,0.5994367806405325,3.602395451883857,-1.4426597979072635,4.0,255.0,5.3,49.6
0.15005936290269103,0.151723348578228,U10,U10,6.0,6.0,SSPG,SSPG,0.075363961941877,0.5993599380358556,3.4898960279533107,-1.5154465479383146,7.0,296.3,5.4,49.8
