Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Torso distance,Push duration,X velocity,Average energy,Max height,Max distance,Unique id,ac1,ac2,ac3
0.23295805694514182,0.2755797217661051,U8,U10,10.559309602300576,16.54363835958363,CPG,WPG,0.10986837613012301,0.11124676979837232,22.148675361763896,43.00802454037536,0.1776418203226703,1.0082039105342413,3c6d4f2d,158.6,4.9,32.0
0.2265701728071965,0.2677616218591287,U8,U10,7.487252430238671,16.354622982693957,CPG,WPG,0.11503517717031068,0.11671225926431915,22.59818321343054,87.48422585990392,0.1295255967833491,0.9356014998425071,c9d46de3,184.7,5.7,28.0
0.22662029731605163,0.2735187060041917,U8,U10,11.502909025791837,16.120511101634527,CPG,WPG,0.11164076983485166,0.11896356140150402,28.823871774715645,84.97276170906721,0.12920192305033795,1.1836722665358954,bb1d182d,153.9,5.7,31.6
0.23466399627486562,0.27864775155298094,U8,U10,6.559286893257354,20.68685910252337,CPG,WPG,0.11247991896633,0.11600360366651546,19.20148567703493,66.96054333224427,0.14882207860848454,0.936821752311163,eb87b651,173.7,4.4,27.7
0.23721790304840634,0.3014546035496781,U8,U10,11.61757844988018,19.27270041806227,WPG,WPG,0.10363976869362604,0.12136676301617468,17.309144129384485,219.26164015011483,0.3723589340115751,1.0694699311909959,8ff8155c,126.2,4.3,30.3
0.24759121619955432,0.2710916055871049,U8,U10,8.497426953545055,13.229712713886101,CPG,WPG,0.1160232618669798,0.12343513956005082,21.785802817869296,208.1071203677102,0.05101427425608499,1.061718606136372,5b7bea38,158.5,5.2,28.5
0.203418792185634,0.2858678805654815,U8,U8,9.291489614201831,15.705353861620264,CPG,WPG,0.11963489709917637,0.1001848045851022,12.48204892508612,70.61130410880948,0.4473566188788646,0.6368776145839287,0ebbbbae,168.0,5.8,31.0
0.2088976152436536,0.2921768803176952,U8,U10,14.310316065157044,16.223609302375024,WPG,WPG,0.12083098644046344,0.1162562300220141,15.602467380535991,124.65980748723284,0.6181063489004734,0.9349046974052971,8b062a08,179.3,5.7,35.4
0.21738004024064392,0.27613255621098753,U8,U8,13.182716136649786,22.25792855816853,WPG,WPG,0.1196054310518104,0.11054467591069234,28.622880383637288,69.91067055393867,0.5629760320375559,1.637718813835997,a021da87,139.2,5.8,26.6
0.234387307110683,0.29576228800177096,U8,U10,16.244272328190615,7.160381592576841,WPG,CPG,0.1236913783583591,0.10457804262429594,-5.091939089314686,26.917619507543783,0.4193064442721886,-0.28521654458673584,013531b0,112.2,4.0,31.9
0.24176293287232375,0.2780632405936696,U8,U10,15.07840537105622,19.235301542671213,WPG,WPG,0.11252430821316124,0.10959234197727233,20.682945446800844,107.99958744983827,0.2763487768384637,1.173674546669261,1ce2d050,134.5,4.3,33.9
0.2573542947124701,0.282925072055082,U8,U10,12.034309093252807,23.152598227831767,CPG,WPG,0.10563125619843264,0.1261135607446959,23.341784152268442,184.44344060258433,0.3002833832276137,1.4284258955200917,64b9f725,191.1,5.1,32.0
0.21172805272148304,0.2891203527283991,U8,U10,13.986312354941983,22.411417085701427,WPG,WPG,0.11763129381346861,0.10192857427274951,7.576908751709464,84.38487715199442,0.5233857913198768,0.43228243747927375,e14d26c6,137.2,5.4,26.9
0.24394640750274554,0.29072530645851713,U8,U8,7.411155214575205,19.821563040905886,CPG,WPG,0.11252032019276755,0.10504927400166261,22.05256175970588,53.02820091868504,0.3836172181575988,1.2996871481395948,26f74478,176.7,5.4,26.9
0.21745466998132112,0.2875408983613726,U8,U10,15.812530004051,20.243030816315176,WPG,WPG,0.11336629731781572,0.10995356052681575,4.560009374114666,85.40601438156045,0.5100226617045853,0.28626172739073946,432a218f,130.9,5.4,30.5
0.20615004853596702,0.2670111144180218,U8,U10,11.701366858913737,16.847313735899398,CPG,WPG,0.12120838804497222,0.10477504290633054,37.83612862233519,122.19544345125635,0.4115826953508637,2.0195937900774537,3ad2ddbc,173.4,5.5,29.2
0.22087513696531808,0.2715419280760161,U8,U10,11.074254823310195,21.064922590072904,CPG,WPG,0.11986443635117233,0.1234010345366268,35.6808777403439,114.65470081497585,0.3323105672281651,1.7481086844780465,9560d758,181.4,4.7,33.2
0.2170307250153563,0.28796656469333715,U8,U8,15.870137383102605,20.74080290581,WPG,WPG,0.11792018374274144,0.10455929025074195,17.58205198616789,145.60140272466285,0.40001851786728415,0.9309596055507856,fcd2a876,99.3,5.4,29.2
0.2423554097818827,0.2784062417194847,U8,U10,14.615747396530677,22.78679132721608,WPG,WPG,0.11147841001955039,0.11115221206341067,26.39929975982871,148.5739030309058,0.42796516041568894,1.577706450056425,75604902,166.5,5.0,30.0
0.23210252929259328,0.2921582914251145,U8,U10,12.878204103133587,20.38944115530105,WPG,WPG,0.12692744823005173,0.09737232434115423,24.17795876937418,135.5251811930849,0.6032182175337828,1.511791102136629,d93efa8f,132.4,5.0,24.7
