thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,push_duration,best_index,best_cost,ac1,ac2,ac3
0.17181810904028574,0.28394543429758823,MAD_M6C12,U10,54.454405758332506,16.15883600733155,WPG,WPG,0.07910868198595515,0.15067520871983275,6,15.692396158754194,50.1,4.0,10.4
0.17316845313156126,0.2776304526557559,MAD_M6C12,U10,55.40106702257899,17.188750006653642,WPG,WPG,0.08512556969914799,0.1418976636049679,6,13.704538531779905,53.3,4.5,10.7
0.1711672053565037,0.2711734008249817,MAD_M6C12,U10,53.34290861259206,16.206859582569336,WPG,WPG,0.08094908990846858,0.1352712465936713,0,12.029455253391587,54.4,4.5,10.3
0.1734349248937185,0.27152563272460284,MAD_M6C12,U10,56.15576551396553,18.144914675707053,WPG,WPG,0.08791472595998728,0.13395565346273103,7,14.686477022545152,57.0,4.5,10.2
0.1658912312292658,0.2754081329325997,MAD_M6C12,U10,55.42539433079258,17.22967701034888,WPG,WPG,0.08627650713995079,0.13232430854342353,1,15.696610364005533,51.2,4.1,10.5
0.16820383763128205,0.2749246924130797,MAD_M6C12,U10,54.14378910939698,15.439419545540659,WPG,WPG,0.08197267838480958,0.1261108309991083,1,16.29664994828358,54.2,3.9,10.3
0.1631721953576096,0.2742770198120411,MAD_M6C12,U10,56.95606805909128,16.966495902438034,WPG,WPG,0.08591172111103616,0.13727095231419914,7,15.383767995699802,50.0,3.4,10.8
0.17712863408141272,0.28400560772455785,MAD_M6C12,U10,52.29667799120551,14.518072870030782,WPG,WPG,0.07910340079356841,0.12868591103585175,3,14.17850616622248,59.4,3.5,10.7
0.17088711432425696,0.28184243082348326,MAD_M6C12,U10,53.77456877077293,12.241590314761016,WPG,WPG,0.08190831427382443,0.12205321614119123,6,16.50324760524995,50.0,3.7,10.8
0.17591092029464986,0.28112002245652645,MAD_M6C12,U10,53.444812757197205,14.168776268918847,WPG,WPG,0.08240968916315963,0.1283673195998789,6,11.043320827888541,52.1,3.6,10.9
